"time","sds.I[1]","i_iss.to_SDS[1]","o_iss.to_SDS[1]","tep_fep.to_SDS[1]","tes.to_O_ISS[1]","tes.to_O_ISS[2]","tes.to_O_ISS[3]","wds.outflow[1]","wds.outflow[2]","wds.outflow[3]","wds.to_O_ISS[1]","wds.to_O_ISS[2]","wds.to_O_ISS[3]"
2820.000000283001,1436.593794775461,140.8972001011005,9.03942118066894,1.040310012476234,9.427850415481121,0,0,0,0,0,0,0,0
2820.000000283001,1436.593794775461,140.8972001011005,9.03942118066894,1.040310012476234,9.427850415481121,0,0,0,0,0,0,0,0
2829.000000566103,1240.006831558114,150.2924142239862,9.038740294632181,155.2945172641365,9.430712793586409,0,0,0,0,0,0,0,0
2829.000000566103,1240.006831558114,150.2924142239862,9.038740294632181,155.2945172641365,9.430712793586409,0,0,0,0,0,0,0,0
2830,1438.764932829211,140.8972066927444,9.039592455659715,1.040311732828078,9.427850421608053,0,0,0,0,0,0,0,0
2830.000000284002,1438.764975704354,140.8972001281754,9.039592455854903,1.040310005546853,9.427850416514854,0,0,0,0,0,0,0,0
2830.000000284002,1438.764975704354,140.8972001281754,9.039592455854903,1.040310005546853,9.427850416514854,0,0,0,0,0,0,0,0
2839.000000568139,1242.179426804398,150.2924142304929,9.038911018029635,155.2945172641384,9.430712794610988,0,0,0,0,0,0,0,0
2839.000000568139,1242.179426804398,150.2924142304929,9.038911018029635,155.2945172641384,9.430712794610988,0,0,0,0,0,0,0,0
2840,1440.937684517626,140.8972067444507,9.039763028703117,1.040311732413961,9.427850422656324,0,0,0,0,0,0,0,0
2840.000000285005,1440.937727544261,140.8972001566939,9.03976302889896,1.040309999031506,9.427850417545134,0,0,0,0,0,0,0,0
2840.000000285005,1440.937727544261,140.8972001566939,9.03976302889896,1.040309999031506,9.427850417545134,0,0,0,0,0,0,0,0
2849.000000570126,1244.353586568212,150.2924142371607,9.03908104140219,155.2945172641402,9.430712795641412,0,0,0,0,0,0,0,0
2849.000000570126,1244.353586568212,150.2924142371607,9.03908104140219,155.2945172641402,9.430712795641412,0,0,0,0,0,0,0,0
2850,1443.112000022284,140.8972067950188,9.039932902411412,1.0403117317207,9.427850423709836,0,0,0,0,0,0,0,0
